P5940:R0=0    
P5939:R1753=41.8688    P5939:R1754=41.8808    P5939:R1755=41.8927    P5939:R1756=41.9047    
P5939:R1757=41.9166    P5939:R1758=41.9285    P5939:R1759=41.9404    P5939:R1760=41.9524    
P5939:R1761=41.9643    P5939:R1762=41.9762    P5939:R1763=41.9881    P5939:R1764=42    
P5939:R1765=42.0119    P5939:R1766=42.0238    P5939:R1767=42.0357    P5939:R1768=42.0476    
P5939:R1769=42.0595    P5939:R1770=42.0714    P5939:R1771=42.0833    P5939:R1772=42.0951    
P5939:R1773=42.107    P5939:R1774=42.1189    P5939:R1775=42.1307    P5939:R1776=42.1426    
P5939:R1777=42.1545    P5939:R1778=42.1663    P5939:R1779=42.1782    P5939:R1780=42.19    
P5939:R1781=42.2019    P5939:R1782=42.2137    P5939:R1783=42.2256    P5939:R1784=42.2374    
P5939:R1785=42.2493    P5939:R1786=42.2611    P5939:R1787=42.2729    P5939:R1788=42.2847    
P5939:R1789=42.2966    P5939:R1790=42.3084    P5939:R1791=42.3202    P5939:R1792=42.332    
P5939:R1793=42.3438    P5939:R1794=42.3556    P5939:R1795=42.3674    P5939:R1796=42.3792    
P5939:R1797=42.391    P5939:R1798=42.4028    P5939:R1799=42.4146    P5939:R1800=42.4264    
P5939:R1801=42.4382    P5939:R1802=42.45    P5939:R1803=42.4617    P5939:R1804=42.4735    
P5939:R1805=42.4853    P5939:R1806=42.4971    P5939:R1807=42.5088    P5939:R1808=42.5206    
P5939:R1809=42.5323    P5939:R1810=42.5441    P5939:R1811=42.5558    P5939:R1812=42.5676    
P5939:R1813=42.5793    P5939:R1814=42.5911    P5939:R1815=42.6028    P5939:R1816=42.6146    
P5939:R1817=42.6263    P5939:R1818=42.638    P5939:R1819=42.6497    P5939:R1820=42.6615    
P5939:R1821=42.6732    P5939:R1822=42.6849    P5939:R1823=42.6966    P5939:R1824=42.7083    
P5939:R1825=42.72    P5939:R1826=42.7317    P5939:R1827=42.7434    P5939:R1828=42.7551    
P5939:R1829=42.7668    P5939:R1830=42.7785    P5939:R1831=42.7902    P5939:R1832=42.8019    
P5939:R1833=42.8135    P5939:R1834=42.8252    P5939:R1835=42.8369    P5939:R1836=42.8486    
P5939:R1837=42.8602    P5939:R1838=42.8719    P5939:R1839=42.8836    P5939:R1840=42.8952    
P5939:R1841=42.9069    P5939:R1842=42.9185    P5939:R1843=42.9302    P5939:R1844=42.9418    
P5939:R1845=42.9535    P5939:R1846=42.9651    P5939:R1847=42.9767    P5939:R1848=42.9884    
P5939:R1849=43    P5939:R1850=43.0116    P5939:R1851=43.0232    P5939:R1852=43.0349    
P5939:R1853=43.0465    P5939:R1854=43.0581    P5939:R1855=43.0697    P5939:R1856=43.0813    
P5939:R1857=43.0929    P5939:R1858=43.1045    P5939:R1859=43.1161    P5939:R1860=43.1277    
P5939:R1861=43.1393    P5939:R1862=43.1509    P5939:R1863=43.1625    P5939:R1864=43.1741    
P5939:R1865=43.1856    P5939:R1866=43.1972    P5939:R1867=43.2088    P5939:R1868=43.2204    
P5939:R1869=43.2319    P5939:R1870=43.2435    P5939:R1871=43.2551    P5939:R1872=43.2666    
P5939:R1873=43.2782    P5939:R1874=43.2897    P5939:R1875=43.3013    P5939:R1876=43.3128    
P5939:R1877=43.3244    P5939:R1878=43.3359    P5939:R1879=43.3474    P5939:R1880=43.359    
P5939:R1881=43.3705    P5939:R1882=43.382    P5939:R1883=43.3935    P5939:R1884=43.4051    
P5939:R1885=43.4166    P5939:R1886=43.4281    P5939:R1887=43.4396    P5939:R1888=43.4511    
P5939:R1889=43.4626    P5939:R1890=43.4741    P5939:R1891=43.4856    P5939:R1892=43.4971    
P5939:R1893=43.5086    P5939:R1894=43.5201    P5939:R1895=43.5316    P5939:R1896=43.5431    
P5939:R1897=43.5546    P5939:R1898=43.566    P5939:R1899=43.5775    P5939:R1900=43.589    
P5939:R1901=43.6005    P5939:R1902=43.6119    P5939:R1903=43.6234    P5939:R1904=43.6348    
P5939:R1905=43.6463    P5939:R1906=43.6578    P5939:R1907=43.6692    P5939:R1908=43.6807    
P5939:R1909=43.6921    P5939:R1910=43.7035    P5939:R1911=43.715    P5939:R1912=43.7264    
P5939:R1913=43.7379    P5939:R1914=43.7493    P5939:R1915=43.7607    P5939:R1916=43.7721    
P5939:R1917=43.7836    P5939:R1918=43.795    P5939:R1919=43.8064    P5939:R1920=43.8178    
P5939:R1921=43.8292    P5939:R1922=43.8406    P5939:R1923=43.852    P5939:R1924=43.8634    
P5939:R1925=43.8748    P5939:R1926=43.8862    P5939:R1927=43.8976    P5939:R1928=43.909    
P5939:R1929=43.9204    P5939:R1930=43.9318    P5939:R1931=43.9431    P5939:R1932=43.9545    
P5939:R1933=43.9659    P5939:R1934=43.9773    P5939:R1935=43.9886    P5939:R1936=44    
P5939:R1937=44.0114    P5939:R1938=44.0227    P5939:R1939=44.0341    P5939:R1940=44.0454    
P5939:R1941=44.0568    P5939:R1942=44.0681    P5939:R1943=44.0795    P5939:R1944=44.0908    
P5939:R1945=44.1022    P5939:R1946=44.1135    P5939:R1947=44.1248    P5939:R1948=44.1362    
P5939:R1949=44.1475    P5939:R1950=44.1588    P5939:R1951=44.1701    P5939:R1952=44.1814    
P5939:R1953=44.1928    P5939:R1954=44.2041    P5939:R1955=44.2154    P5939:R1956=44.2267    
P5939:R1957=44.238    P5939:R1958=44.2493    P5939:R1959=44.2606    P5939:R1960=44.2719    
P5939:R1961=44.2832    P5939:R1962=44.2945    P5939:R1963=44.3058    P5939:R1964=44.317    
P5939:R1965=44.3283    P5939:R1966=44.3396    P5939:R1967=44.3509    P5939:R1968=44.3621    
P5939:R1969=44.3734    P5939:R1970=44.3847    P5939:R1971=44.3959    P5939:R1972=44.4072    
P5939:R1973=44.4185    P5939:R1974=44.4297    P5939:R1975=44.441    P5939:R1976=44.4522    
P5939:R1977=44.4635    P5939:R1978=44.4747    P5939:R1979=44.486    P5939:R1980=44.4972    
P5939:R1981=44.5084    P5939:R1982=44.5197    P5939:R1983=44.5309    P5939:R1984=44.5421    
P5940:R813=28.5132    P5940:R814=28.5307    P5940:R815=28.5482    P5940:R816=28.5657    
P5939:R1985=44.5533    P5939:R1986=44.5646    P5939:R1987=44.5758    P5939:R1988=44.587    
P5940:R817=28.5832    P5940:R818=28.6007    P5940:R819=28.6182    P5940:R820=28.6356    
P5939:R1989=44.5982    P5939:R1990=44.6094    P5939:R1991=44.6206    P5939:R1992=44.6318    
P5940:R821=28.6531    P5940:R822=28.6705    P5940:R823=28.688    P5940:R824=28.7054    
P5939:R1993=44.643    P5939:R1994=44.6542    P5939:R1995=44.6654    P5939:R1996=44.6766    
P5940:R825=28.7228    P5940:R826=28.7402    P5940:R827=28.7576    P5940:R828=28.775    
P5939:R1997=44.6878    P5939:R1998=44.699    P5939:R1999=44.7102    P5939:R2000=44.7214    
P5940:R829=28.7924    P5940:R830=28.8097    P5940:R831=28.8271    P5940:R832=28.8444    
P5939:R2001=44.7325    P5939:R2002=44.7437    P5939:R2003=44.7549    P5939:R2004=44.7661    
P5940:R833=28.8617    P5940:R834=28.8791    P5940:R835=28.8964    P5940:R836=28.9137    
P5939:R2005=44.7772    P5939:R2006=44.7884    P5939:R2007=44.7996    P5939:R2008=44.8107    
P5940:R837=28.931    P5940:R838=28.9482    P5940:R839=28.9655    P5940:R840=28.9828    
P5939:R2009=44.8219    P5939:R2010=44.833    P5939:R2011=44.8442    P5939:R2012=44.8553    
P5940:R841=29    P5940:R842=29.0172    P5940:R843=29.0345    P5940:R844=29.0517    
P5939:R2013=44.8665    P5939:R2014=44.8776    P5939:R2015=44.8888    P5939:R2016=44.8999    
P5940:R845=29.0689    P5940:R846=29.0861    P5940:R847=29.1033    P5940:R848=29.1204    
P5939:R2017=44.911    P5939:R2018=44.9222    P5939:R2019=44.9333    P5939:R2020=44.9444    
P5940:R849=29.1376    P5940:R850=29.1548    P5940:R851=29.1719    P5940:R852=29.189    
P5939:R2021=44.9555    P5939:R2022=44.9667    P5939:R2023=44.9778    P5939:R2024=44.9889    
P5940:R853=29.2062    P5940:R854=29.2233    P5940:R855=29.2404    P5940:R856=29.2575    
P5939:R2025=45    P5939:R2026=45.0111    P5939:R2027=45.0222    P5939:R2028=45.0333    
P5940:R857=29.2746    P5940:R858=29.2916    P5940:R859=29.3087    P5940:R860=29.3258    
P5939:R2029=45.0444    P5939:R2030=45.0555    P5939:R2031=45.0666    P5939:R2032=45.0777    
P5940:R861=29.3428    P5940:R862=29.3598    P5940:R863=29.3769    P5940:R864=29.3939    
P5939:R2033=45.0888    P5939:R2034=45.0999    P5939:R2035=45.111    P5939:R2036=45.1221    
P5940:R865=29.4109    P5940:R866=29.4279    P5940:R867=29.4449    P5940:R868=29.4618    
P5939:R2037=45.1331    P5939:R2038=45.1442    P5939:R2039=45.1553    P5939:R2040=45.1664    
P5940:R869=29.4788    P5940:R870=29.4958    P5940:R871=29.5127    P5940:R872=29.5296    
P5939:R2041=45.1774    P5939:R2042=45.1885    P5939:R2043=45.1996    P5939:R2044=45.2106    
P5940:R873=29.5466    P5940:R874=29.5635    P5940:R875=29.5804    P5940:R876=29.5973    
P5939:R2045=45.2217    P5939:R2046=45.2327    P5939:R2047=45.2438    P5939:R2048=45.2548    
P5940:R877=29.6142    P5940:R878=29.6311    P5940:R879=29.6479    P5940:R880=29.6648    
P5939:R2049=45.2659    P5939:R2050=45.2769    P5939:R2051=45.288    P5939:R2052=45.299    
P5940:R881=29.6816    P5940:R882=29.6985    P5940:R883=29.7153    P5940:R884=29.7321    
P5939:R2053=45.31    P5939:R2054=45.3211    P5939:R2055=45.3321    P5939:R2056=45.3431    
P5939:R2057=45.3542    P5939:R2058=45.3652    P5939:R2059=45.3762    P5939:R2060=45.3872    
P5940:R889=29.8161    P5940:R890=29.8329    P5940:R891=29.8496    P5940:R892=29.8664    
P5939:R2061=45.3982    P5939:R2062=45.4093    P5939:R2063=45.4203    P5939:R2064=45.4313    
P5940:R893=29.8831    P5940:R894=29.8998    P5940:R895=29.9166    P5940:R896=29.9333    
P5939:R2065=45.4423    P5939:R2066=45.4533    P5939:R2067=45.4643    P5939:R2068=45.4753    
P5940:R897=29.95    P5940:R898=29.9666    P5940:R899=29.9833    P5940:R900=30    
P5939:R2069=45.4863    P5939:R2070=45.4973    P5939:R2071=45.5082    P5939:R2072=45.5192    
P5940:R901=30.0167    P5940:R902=30.0333    P5940:R903=30.05    P5940:R904=30.0666    
P5939:R2073=45.5302    P5939:R2074=45.5412    P5939:R2075=45.5522    P5939:R2076=45.5631    
P5940:R905=30.0832    P5940:R906=30.0998    P5940:R907=30.1164    P5940:R908=30.133    
P5939:R2077=45.5741    P5939:R2078=45.5851    P5939:R2079=45.5961    P5939:R2080=45.607    
P5940:R909=30.1496    P5940:R910=30.1662    P5940:R911=30.1828    P5940:R912=30.1993    
P5939:R2081=45.618    P5939:R2082=45.6289    P5939:R2083=45.6399    P5939:R2084=45.6508    
P5940:R913=30.2159    P5940:R914=30.2324    P5940:R915=30.249    P5940:R916=30.2655    
P5939:R2085=45.6618    P5939:R2086=45.6727    P5939:R2087=45.6837    P5939:R2088=45.6946    
P5939:R2089=45.7056    P5939:R2090=45.7165    P5939:R2091=45.7275    P5939:R2092=45.7384    
P5940:R921=30.348    P5940:R922=30.3645    P5940:R923=30.3809    P5940:R924=30.3974    
P5939:R2093=45.7493    P5939:R2094=45.7602    P5939:R2095=45.7712    P5939:R2096=45.7821    
P5940:R925=30.4138    P5940:R926=30.4302    P5940:R927=30.4467    P5940:R928=30.4631    
P5939:R2097=45.793    P5939:R2098=45.8039    P5939:R2099=45.8148    P5939:R2100=45.8258    
P5939:R2101=45.8367    P5939:R2102=45.8476    P5939:R2103=45.8585    P5939:R2104=45.8694    
P5939:R2105=45.8803    P5939:R2106=45.8912    P5939:R2107=45.9021    P5939:R2108=45.913    
P5940:R937=30.6105    P5940:R938=30.6268    P5940:R939=30.6431    P5940:R940=30.6594    
P5939:R2109=45.9239    P5939:R2110=45.9347    P5939:R2111=45.9456    P5939:R2112=45.9565    
P5940:R941=30.6757    P5940:R942=30.692    P5940:R943=30.7083    P5940:R944=30.7246    
P5939:R2113=45.9674    P5939:R2114=45.9783    P5939:R2115=45.9891    P5939:R2116=46    
P5939:R2117=46.0109    P5939:R2118=46.0217    P5939:R2119=46.0326    P5939:R2120=46.0435    
P5939:R2121=46.0543    P5939:R2122=46.0652    P5939:R2123=46.076    P5939:R2124=46.0869    
P5940:R953=30.8707    P5940:R954=30.8869    P5940:R955=30.9031    P5940:R956=30.9192    
P5939:R2125=46.0977    P5939:R2126=46.1086    P5939:R2127=46.1194    P5939:R2128=46.1303    
P5940:R957=30.9354    P5940:R958=30.9516    P5940:R959=30.9677    P5940:R960=30.9839    
P5939:R2129=46.1411    P5939:R2130=46.1519    P5939:R2131=46.1628    P5939:R2132=46.1736    
P5940:R961=31    P5940:R962=31.0161    P5940:R963=31.0322    P5940:R964=31.0483    
P5939:R2133=46.1844    P5939:R2134=46.1952    P5939:R2135=46.2061    P5939:R2136=46.2169    
P5940:R965=31.0644    P5940:R966=31.0805    P5940:R967=31.0966    P5940:R968=31.1127    
P5939:R2137=46.2277    P5939:R2138=46.2385    P5939:R2139=46.2493    P5939:R2140=46.2601    
P5940:R969=31.1288    P5940:R970=31.1448    P5940:R971=31.1609    P5940:R972=31.1769    
P5939:R2141=46.2709    P5939:R2142=46.2817    P5939:R2143=46.2925    P5939:R2144=46.3033    
P5940:R973=31.1929    P5940:R974=31.209    P5940:R975=31.225    P5940:R976=31.241    
P5939:R2145=46.3141    P5939:R2146=46.3249    P5939:R2147=46.3357    P5939:R2148=46.3465    
P5940:R977=31.257    P5940:R978=31.273    P5940:R979=31.289    P5940:R980=31.305    
P5939:R2149=46.3573    P5939:R2150=46.3681    P5939:R2151=46.3789    P5939:R2152=46.3897    
P5939:R2153=46.4004    P5939:R2154=46.4112    P5939:R2155=46.422    P5939:R2156=46.4327    
P5939:R2157=46.4435    P5939:R2158=46.4543    P5939:R2159=46.465    P5939:R2160=46.4758    
P5939:R2161=46.4866    P5939:R2162=46.4973    P5939:R2163=46.5081    P5939:R2164=46.5188    
P5939:R2165=46.5296    P5939:R2166=46.5403    P5939:R2167=46.551    P5939:R2168=46.5618    
P5940:R997=31.5753    P5940:R998=31.5911    P5940:R999=31.607    P5940:R1000=31.6228    
P5939:R2169=46.5725    P5939:R2170=46.5833    P5939:R2171=46.594    P5939:R2172=46.6047    
P5940:R1001=31.6386    P5940:R1002=31.6544    P5940:R1003=31.6702    P5940:R1004=31.686    
P5939:R2173=46.6154    P5939:R2174=46.6262    P5939:R2175=46.6369    P5939:R2176=46.6476    
P5940:R1005=31.7017    P5940:R1006=31.7175    P5940:R1007=31.7333    P5940:R1008=31.749    
P5939:R2177=46.6583    P5939:R2178=46.669    P5939:R2179=46.6798    P5939:R2180=46.6905    
P5940:R1009=31.7648    P5940:R1010=31.7805    P5940:R1011=31.7962    P5940:R1012=31.8119    
P5939:R2181=46.7012    P5939:R2182=46.7119    P5939:R2183=46.7226    P5939:R2184=46.7333    
P5940:R1013=31.8277    P5940:R1014=31.8434    P5940:R1015=31.8591    P5940:R1016=31.8748    
P5939:R2185=46.744    P5939:R2186=46.7547    P5939:R2187=46.7654    P5939:R2188=46.7761    
P5940:R1017=31.8904    P5940:R1018=31.9061    P5940:R1019=31.9218    P5940:R1020=31.9374    
P5939:R2189=46.7868    P5939:R2190=46.7974    P5939:R2191=46.8081    P5939:R2192=46.8188    
P5940:R1021=31.9531    P5940:R1022=31.9687    P5940:R1023=31.9844    P5940:R1024=32    
P5939:R2193=46.8295    P5939:R2194=46.8402    P5939:R2195=46.8508    P5939:R2196=46.8615    
P5940:R1025=32.0156    P5940:R1026=32.0312    P5940:R1027=32.0468    P5940:R1028=32.0624    
P5939:R2197=46.8722    P5939:R2198=46.8828    P5939:R2199=46.8935    P5939:R2200=46.9042    
P5940:R1029=32.078    P5940:R1030=32.0936    P5940:R1031=32.1092    P5940:R1032=32.1248    
P5939:R2201=46.9148    P5939:R2202=46.9255    P5939:R2203=46.9361    P5939:R2204=46.9468    
P5940:R1033=32.1403    P5940:R1034=32.1559    P5940:R1035=32.1714    P5940:R1036=32.187    
P5939:R2205=46.9574    P5939:R2206=46.9681    P5939:R2207=46.9787    P5939:R2208=46.9894    
P5940:R1037=32.2025    P5940:R1038=32.218    P5940:R1039=32.2335    P5940:R1040=32.249    
P5939:R2209=47    P5939:R2210=47.0106    P5939:R2211=47.0213    P5939:R2212=47.0319    
P5940:R1041=32.2645    P5940:R1042=32.28    P5940:R1043=32.2955    P5940:R1044=32.311    
P5939:R2213=47.0425    P5939:R2214=47.0532    P5939:R2215=47.0638    P5939:R2216=47.0744    
P5940:R1045=32.3265    P5940:R1046=32.3419    P5940:R1047=32.3574    P5940:R1048=32.3728    
P5939:R2217=47.085    P5939:R2218=47.0956    P5939:R2219=47.1063    P5939:R2220=47.1169    
P5940:R1049=32.3883    P5940:R1050=32.4037    P5940:R1051=32.4191    P5940:R1052=32.4345    
P5939:R2221=47.1275    P5939:R2222=47.1381    P5939:R2223=47.1487    P5939:R2224=47.1593    
P5940:R1053=32.45    P5940:R1054=32.4654    P5940:R1055=32.4808    P5940:R1056=32.4962    
P5939:R2225=47.1699    P5939:R2226=47.1805    P5939:R2227=47.1911    P5939:R2228=47.2017    
P5940:R1057=32.5115    P5940:R1058=32.5269    P5940:R1059=32.5423    P5940:R1060=32.5576    
P5939:R2229=47.2123    P5939:R2230=47.2229    P5939:R2231=47.2335    P5939:R2232=47.244    
P5940:R1061=32.573    P5940:R1062=32.5883    P5940:R1063=32.6037    P5940:R1064=32.619    
P5939:R2233=47.2546    P5939:R2234=47.2652    P5939:R2235=47.2758    P5939:R2236=47.2864    
P5940:R1065=32.6343    P5940:R1066=32.6497    P5940:R1067=32.665    P5940:R1068=32.6803    
P5939:R2237=47.2969    P5939:R2238=47.3075    P5939:R2239=47.3181    P5939:R2240=47.3286    
P5940:R1069=32.6956    P5940:R1070=32.7109    P5940:R1071=32.7261    P5940:R1072=32.7414    
P5939:R2241=47.3392    P5939:R2242=47.3498    P5939:R2243=47.3603    P5939:R2244=47.3709    
P5940:R1073=32.7567    P5940:R1074=32.7719    P5940:R1075=32.7872    P5940:R1076=32.8024    
P5939:R2245=47.3814    P5939:R2246=47.392    P5939:R2247=47.4025    P5939:R2248=47.4131    
P5940:R1077=32.8177    P5940:R1078=32.8329    P5940:R1079=32.8481    P5940:R1080=32.8634    
P5939:R2249=47.4236    P5939:R2250=47.4342    P5939:R2251=47.4447    P5939:R2252=47.4552    
P5940:R1081=32.8786    P5940:R1082=32.8938    P5940:R1083=32.909    P5940:R1084=32.9242    
P5939:R2253=47.4658    P5939:R2254=47.4763    P5939:R2255=47.4868    P5939:R2256=47.4974    
P5940:R1085=32.9393    P5940:R1086=32.9545    P5940:R1087=32.9697    P5940:R1088=32.9848    
P5939:R2257=47.5079    P5939:R2258=47.5184    P5939:R2259=47.5289    P5939:R2260=47.5395    
P5940:R1089=33    P5940:R1090=33.0151    P5940:R1091=33.0303    P5940:R1092=33.0454    
P5939:R2261=47.55    P5939:R2262=47.5605    P5939:R2263=47.571    P5939:R2264=47.5815    
P5940:R1093=33.0606    P5940:R1094=33.0757    P5940:R1095=33.0908    P5940:R1096=33.1059    
P5939:R2265=47.592    P5939:R2266=47.6025    P5939:R2267=47.613    P5939:R2268=47.6235    
P5940:R1097=33.121    P5940:R1098=33.1361    P5940:R1099=33.1512    P5940:R1100=33.1662    
P5939:R2269=47.634    P5939:R2270=47.6445    P5939:R2271=47.655    P5939:R2272=47.6655    
P5940:R1101=33.1813    P5940:R1102=33.1964    P5940:R1103=33.2114    P5940:R1104=33.2265    
P5939:R2273=47.676    P5939:R2274=47.6865    P5939:R2275=47.697    P5939:R2276=47.7074    
P5940:R1105=33.2415    P5940:R1106=33.2566    P5940:R1107=33.2716    P5940:R1108=33.2866    
P5939:R2277=47.7179    P5939:R2278=47.7284    P5939:R2279=47.7389    P5939:R2280=47.7493    
P5940:R1109=33.3017    P5940:R1110=33.3167    P5940:R1111=33.3317    P5940:R1112=33.3467    
P5939:R2281=47.7598    P5939:R2282=47.7703    P5939:R2283=47.7807    P5939:R2284=47.7912    
P5940:R1113=33.3617    P5940:R1114=33.3766    P5940:R1115=33.3916    P5940:R1116=33.4066    
P5939:R2285=47.8017    P5939:R2286=47.8121    P5939:R2287=47.8226    P5939:R2288=47.833    
P5940:R1117=33.4215    P5940:R1118=33.4365    P5940:R1119=33.4515    P5940:R1120=33.4664    
P5939:R2289=47.8435    P5939:R2290=47.8539    P5939:R2291=47.8644    P5939:R2292=47.8748    
P5940:R1121=33.4813    P5940:R1122=33.4963    P5940:R1123=33.5112    P5940:R1124=33.5261    
P5939:R2293=47.8853    P5939:R2294=47.8957    P5939:R2295=47.9062    P5939:R2296=47.9166    
P5940:R1125=33.541    P5940:R1126=33.5559    P5940:R1127=33.5708    P5940:R1128=33.5857    
P5939:R2297=47.927    P5939:R2298=47.9375    P5939:R2299=47.9479    P5939:R2300=47.9583    
P5940:R1129=33.6006    P5940:R1130=33.6155    P5940:R1131=33.6303    P5940:R1132=33.6452    
P5939:R2301=47.9687    P5939:R2302=47.9792    P5939:R2303=47.9896    P5939:R2304=48    
P5940:R1133=33.6601    P5940:R1134=33.6749    P5940:R1135=33.6898    P5940:R1136=33.7046    
P5939:R2305=48.0104    P5939:R2306=48.0208    P5939:R2307=48.0312    P5939:R2308=48.0416    
P5940:R1137=33.7194    P5940:R1138=33.7343    P5940:R1139=33.7491    P5940:R1140=33.7639    
P5939:R2309=48.0521    P5939:R2310=48.0625    P5939:R2311=48.0729    P5939:R2312=48.0833    
P5940:R1141=33.7787    P5940:R1142=33.7935    P5940:R1143=33.8083    P5940:R1144=33.8231    
P5939:R2313=48.0937    P5939:R2314=48.1041    P5939:R2315=48.1144    P5939:R2316=48.1248    
P5940:R1145=33.8378    P5940:R1146=33.8526    P5940:R1147=33.8674    P5940:R1148=33.8821    
P5939:R2317=48.1352    P5939:R2318=48.1456    P5939:R2319=48.156    P5939:R2320=48.1664    
P5940:R1149=33.8969    P5940:R1150=33.9116    P5940:R1151=33.9264    P5940:R1152=33.9411    
P5939:R2321=48.1768    P5939:R2322=48.1871    P5939:R2323=48.1975    P5939:R2324=48.2079    
P5940:R1153=33.9559    P5940:R1154=33.9706    P5940:R1155=33.9853    P5940:R1156=34    
P5939:R2325=48.2183    P5939:R2326=48.2286    P5939:R2327=48.239    P5939:R2328=48.2494    
P5940:R1157=34.0147    P5940:R1158=34.0294    P5940:R1159=34.0441    P5940:R1160=34.0588    
P5939:R2329=48.2597    P5939:R2330=48.2701    P5939:R2331=48.2804    P5939:R2332=48.2908    
P5940:R1161=34.0735    P5940:R1162=34.0881    P5940:R1163=34.1028    P5940:R1164=34.1174    
P5939:R2333=48.3011    P5939:R2334=48.3115    P5939:R2335=48.3218    P5939:R2336=48.3322    
P5940:R1165=34.1321    P5940:R1166=34.1467    P5940:R1167=34.1614    P5940:R1168=34.176    
P5939:R2337=48.3425    P5939:R2338=48.3529    P5939:R2339=48.3632    P5939:R2340=48.3735    
P5940:R1169=34.1906    P5940:R1170=34.2053    P5940:R1171=34.2199    P5940:R1172=34.2345    
P5939:R2341=48.3839    P5939:R2342=48.3942    P5939:R2343=48.4045    P5939:R2344=48.4149    
P5940:R1173=34.2491    P5940:R1174=34.2637    P5940:R1175=34.2783    P5940:R1176=34.2929    
P5939:R2345=48.4252    P5939:R2346=48.4355    P5939:R2347=48.4458    P5939:R2348=48.4562    
P5940:R1177=34.3074    P5940:R1178=34.322    P5940:R1179=34.3366    P5940:R1180=34.3511    
P5939:R2349=48.4665    P5939:R2350=48.4768    P5939:R2351=48.4871    P5939:R2352=48.4974    
P5940:R1181=34.3657    P5940:R1182=34.3802    P5940:R1183=34.3948    P5940:R1184=34.4093    
P5939:R2353=48.5077    P5939:R2354=48.518    P5939:R2355=48.5283    P5939:R2356=48.5386    
P5940:R1185=34.4238    P5940:R1186=34.4384    P5940:R1187=34.4529    P5940:R1188=34.4674    
P5939:R2357=48.5489    P5939:R2358=48.5592    P5939:R2359=48.5695    P5939:R2360=48.5798    
P5940:R1189=34.4819    P5940:R1190=34.4964    P5940:R1191=34.5109    P5940:R1192=34.5254    
P5939:R2361=48.5901    P5939:R2362=48.6004    P5939:R2363=48.6107    P5939:R2364=48.621    
P5940:R1193=34.5398    P5940:R1194=34.5543    P5940:R1195=34.5688    P5940:R1196=34.5832    
P5939:R2365=48.6313    P5939:R2366=48.6415    P5939:R2367=48.6518    P5939:R2368=48.6621    
P5940:R1197=34.5977    P5940:R1198=34.6121    P5940:R1199=34.6266    P5940:R1200=34.641    
P5939:R2369=48.6724    P5939:R2370=48.6826    P5939:R2371=48.6929    P5939:R2372=48.7032    
P5940:R1201=34.6554    P5940:R1202=34.6699    P5940:R1203=34.6843    P5940:R1204=34.6987    
P5939:R2373=48.7134    P5939:R2374=48.7237    P5939:R2375=48.734    P5939:R2376=48.7442    
P5940:R1205=34.7131    P5940:R1206=34.7275    P5940:R1207=34.7419    P5940:R1208=34.7563    
P5939:R2377=48.7545    P5939:R2378=48.7647    P5939:R2379=48.775    P5939:R2380=48.7852    
P5940:R1209=34.7707    P5940:R1210=34.7851    P5940:R1211=34.7994    P5940:R1212=34.8138    
P5939:R2381=48.7955    P5939:R2382=48.8057    P5939:R2383=48.816    P5939:R2384=48.8262    
P5940:R1213=34.8281    P5940:R1214=34.8425    P5940:R1215=34.8569    P5940:R1216=34.8712    
P5939:R2385=48.8365    P5939:R2386=48.8467    P5939:R2387=48.8569    P5939:R2388=48.8672    
P5940:R1217=34.8855    P5940:R1218=34.8999    P5940:R1219=34.9142    P5940:R1220=34.9285    
P5939:R2389=48.8774    P5939:R2390=48.8876    P5939:R2391=48.8979    P5939:R2392=48.9081    
P5940:R1221=34.9428    P5940:R1222=34.9571    P5940:R1223=34.9714    P5940:R1224=34.9857    
P5939:R2393=48.9183    P5939:R2394=48.9285    P5939:R2395=48.9387    P5939:R2396=48.949    
P5940:R1225=35    P5940:R1226=35.0143    P5940:R1227=35.0286    P5940:R1228=35.0428    
P5939:R2397=48.9592    P5939:R2398=48.9694    P5939:R2399=48.9796    P5939:R2400=48.9898    
P5940:R1229=35.0571    P5940:R1230=35.0714    P5940:R1231=35.0856    P5940:R1232=35.0999    
P5939:R2401=49    P5939:R2402=49.0102    P5939:R2403=49.0204    P5939:R2404=49.0306    
P5940:R1233=35.1141    P5940:R1234=35.1283    P5940:R1235=35.1426    P5940:R1236=35.1568    
P5939:R2405=49.0408    P5939:R2406=49.051    P5939:R2407=49.0612    P5939:R2408=49.0714    
P5940:R1237=35.171    P5940:R1238=35.1852    P5940:R1239=35.1994    P5940:R1240=35.2136    
P5939:R2409=49.0816    P5939:R2410=49.0918    P5939:R2411=49.1019    P5939:R2412=49.1121    
P5940:R1241=35.2278    P5940:R1242=35.242    P5940:R1243=35.2562    P5940:R1244=35.2704    
P5939:R2413=49.1223    P5939:R2414=49.1325    P5939:R2415=49.1426    P5939:R2416=49.1528    
P5940:R1245=35.2846    P5940:R1246=35.2987    P5940:R1247=35.3129    P5940:R1248=35.327    
P5939:R2417=49.163    P5939:R2418=49.1732    P5939:R2419=49.1833    P5939:R2420=49.1935    
P5940:R1249=35.3412    P5940:R1250=35.3553    P5940:R1251=35.3695    P5940:R1252=35.3836    
P5939:R2421=49.2037    P5939:R2422=49.2138    P5939:R2423=49.224    P5939:R2424=49.2341    
P5940:R1253=35.3977    P5940:R1254=35.4119    P5940:R1255=35.426    P5940:R1256=35.4401    
